event,seq,utc,detail
ACK,12498,2026-09-26T17:31:01.987Z,
ACK,12499,2026-09-26T17:31:02.110Z,
ACK,12500,2026-09-26T17:31:02.191Z,
ACK,12501,2026-09-26T17:31:02.308Z,
ACK,12502,2026-09-26T17:31:02.389Z,
ACK,12503,2026-09-26T17:31:02.487Z,
ACK,12504,2026-09-26T17:31:02.591Z,
ACK,12505,2026-09-26T17:31:02.707Z,
ACK,12506,2026-09-26T17:31:02.795Z,
ACK,12507,2026-09-26T17:31:02.893Z,
ACK,12508,2026-09-26T17:31:02.993Z,
ACK,12509,2026-09-26T17:31:03.116Z,
ACK,12510,2026-09-26T17:31:03.199Z,
ACK,12511,2026-09-26T17:31:03.292Z,
ACK,12512,2026-09-26T17:31:03.429Z,
ACK,12513,2026-09-26T17:31:03.528Z,
ACK,12514,2026-09-26T17:31:03.599Z,
ACK,12515,2026-09-26T17:31:03.736Z,
ACK,12516,2026-09-26T17:31:03.864Z,
ACK,12517,2026-09-26T17:31:03.930Z,
ACK,12518,2026-09-26T17:31:04.039Z,
ACK,12519,2026-09-26T17:31:04.147Z,
ACK,12520,2026-09-26T17:31:04.228Z,
ACK,12521,2026-09-26T17:31:04.353Z,
ACK,12522,2026-09-26T17:31:04.479Z,
ACK,12523,2026-09-26T17:31:04.545Z,
ACK,12524,2026-09-26T17:31:04.650Z,
ACK,12525,2026-09-26T17:31:04.787Z,
ACK,12526,2026-09-26T17:31:04.860Z,
ACK,12527,2026-09-26T17:31:04.962Z,
ACK,12528,2026-09-26T17:31:05.099Z,
ACK,12529,2026-09-26T17:31:05.171Z,
ACK,12530,2026-09-26T17:31:05.265Z,
ACK,12531,2026-09-26T17:31:05.361Z,
ACK,12532,2026-09-26T17:31:05.463Z,
ACK,12533,2026-09-26T17:31:05.560Z,
ACK,12534,2026-09-26T17:31:05.661Z,
ACK,12535,2026-09-26T17:31:05.764Z,
ACK,12536,2026-09-26T17:31:05.862Z,
ACK,12537,2026-09-26T17:31:05.967Z,
ACK,12538,2026-09-26T17:31:06.068Z,
ACK,12539,2026-09-26T17:31:06.166Z,
ACK,12540,2026-09-26T17:31:06.285Z,
ACK,12541,2026-09-26T17:31:06.442Z,
ACK,12542,2026-09-26T17:31:06.506Z,
ACK,12543,2026-09-26T17:31:06.631Z,
ACK,12544,2026-09-26T17:31:06.788Z,
ACK,12545,2026-09-26T17:31:06.851Z,
ACK,12546,2026-09-26T17:31:07.017Z,
ACK,12547,2026-09-26T17:31:07.088Z,
ACK,12548,2026-09-26T17:31:07.178Z,
ACK,12549,2026-09-26T17:31:07.324Z,
ACK,12550,2026-09-26T17:31:07.391Z,
ACK,12551,2026-09-26T17:31:07.502Z,
ACK,12552,2026-09-26T17:31:07.601Z,
ACK,12553,2026-09-26T17:31:07.686Z,
ACK,12554,2026-09-26T17:31:07.793Z,
ACK,12555,2026-09-26T17:31:07.891Z,
ACK,12556,2026-09-26T17:31:07.992Z,
ACK,12557,2026-09-26T17:31:08.103Z,
ACK,12558,2026-09-26T17:31:08.191Z,
ACK,12559,2026-09-26T17:31:08.291Z,
ACK,12560,2026-09-26T17:31:08.419Z,
ACK,12561,2026-09-26T17:31:08.496Z,
ACK,12562,2026-09-26T17:31:08.596Z,
ACK,12563,2026-09-26T17:31:08.691Z,
ACK,12564,2026-09-26T17:31:08.800Z,
ACK,12565,2026-09-26T17:31:08.894Z,
ACK,12566,2026-09-26T17:31:09.225Z,
ACK,12567,2026-09-26T17:31:09.286Z,
ACK,12568,2026-09-26T17:31:09.416Z,
ACK,12569,2026-09-26T17:31:09.532Z,
ACK,12570,2026-09-26T17:31:09.594Z,
ACK,12571,2026-09-26T17:31:09.692Z,
ACK,12572,2026-09-26T17:31:09.796Z,
ACK,12573,2026-09-26T17:31:09.894Z,
ACK,12574,2026-09-26T17:31:09.996Z,
ACK,12575,2026-09-26T17:31:10.096Z,
ACK,12576,2026-09-26T17:31:10.198Z,
ACK,12577,2026-09-26T17:31:10.298Z,
ACK,12578,2026-09-26T17:31:10.416Z,
ACK,12579,2026-09-26T17:31:10.513Z,
ACK,12580,2026-09-26T17:31:10.604Z,
ACK,12581,2026-09-26T17:31:10.702Z,
ACK,12582,2026-09-26T17:31:10.807Z,
ACK,12583,2026-09-26T17:31:10.897Z,
ACK,12584,2026-09-26T17:31:11.006Z,
ACK,12585,2026-09-26T17:31:11.128Z,
ACK,12586,2026-09-26T17:31:11.213Z,
ACK,12587,2026-09-26T17:31:11.313Z,
ACK,12588,2026-09-26T17:31:11.406Z,
ACK,12589,2026-09-26T17:31:11.505Z,
ACK,12590,2026-09-26T17:31:11.601Z,
ACK,12591,2026-09-26T17:31:11.705Z,
ACK,12592,2026-09-26T17:31:11.806Z,
ACK,12593,2026-09-26T17:31:11.921Z,
ACK,12594,2026-09-26T17:31:12.006Z,
ACK,12595,2026-09-26T17:31:12.214Z,
ACK,12596,2026-09-26T17:31:12.278Z,
ACK,12597,2026-09-26T17:31:12.377Z,
ACK,12598,2026-09-26T17:31:12.475Z,
ACK,12599,2026-09-26T17:31:12.594Z,
ACK,12600,2026-09-26T17:31:12.678Z,
ACK,12601,2026-09-26T17:31:12.795Z,
ACK,12602,2026-09-26T17:31:12.880Z,
ACK,12603,2026-09-26T17:31:12.982Z,
ACK,12604,2026-09-26T17:31:13.077Z,
ACK,12605,2026-09-26T17:31:13.181Z,
ACK,12606,2026-09-26T17:31:13.286Z,
ACK,12607,2026-09-26T17:31:13.380Z,
ACK,12608,2026-09-26T17:31:13.501Z,
ACK,12609,2026-09-26T17:31:13.582Z,
ACK,12610,2026-09-26T17:31:13.690Z,
ACK,12611,2026-09-26T17:31:13.786Z,
ACK,12612,2026-09-26T17:31:13.882Z,
ACK,12613,2026-09-26T17:31:14.043Z,
ACK,12614,2026-09-26T17:31:14.112Z,
ACK,12615,2026-09-26T17:31:14.214Z,
ACK,12616,2026-09-26T17:31:14.319Z,
ACK,12617,2026-09-26T17:31:14.408Z,
ACK,12618,2026-09-26T17:31:14.512Z,
ACK,12619,2026-09-26T17:31:14.607Z,
ACK,12620,2026-09-26T17:31:14.757Z,
ACK,12621,2026-09-26T17:31:14.822Z,
ACK,12622,2026-09-26T17:31:14.916Z,
ACK,12623,2026-09-26T17:31:15.022Z,
ACK,12624,2026-09-26T17:31:15.124Z,
ACK,12625,2026-09-26T17:31:15.240Z,
ACK,12626,2026-09-26T17:31:15.342Z,
ACK,12627,2026-09-26T17:31:15.539Z,
ACK,12628,2026-09-26T17:31:15.603Z,
ACK,12629,2026-09-26T17:31:15.715Z,
ACK,12630,2026-09-26T17:31:15.810Z,
ACK,12631,2026-09-26T17:31:16.151Z,
ACK,12632,2026-09-26T17:31:16.245Z,
ACK,12633,2026-09-26T17:31:16.556Z,
ACK,12634,2026-09-26T17:31:16.714Z,
ACK,12635,2026-09-26T17:31:16.774Z,
ACK,12636,2026-09-26T17:31:16.878Z,
ACK,12637,2026-09-26T17:31:16.982Z,
ACK,12638,2026-09-26T17:31:17.080Z,
ACK,12639,2026-09-26T17:31:17.183Z,
ACK,12640,2026-09-26T17:31:17.284Z,
ACK,12641,2026-09-26T17:31:17.543Z,
ACK,12642,2026-09-26T17:31:17.610Z,
ACK,12643,2026-09-26T17:31:17.714Z,
ACK,12644,2026-09-26T17:31:17.808Z,
ACK,12645,2026-09-26T17:31:17.922Z,
ACK,12646,2026-09-26T17:31:18.005Z,
ACK,12647,2026-09-26T17:31:18.108Z,
ACK,12648,2026-09-26T17:31:18.210Z,
ACK,12649,2026-09-26T17:31:18.305Z,
ACK,12650,2026-09-26T17:31:18.422Z,
ACK,12651,2026-09-26T17:31:18.508Z,
ACK,12652,2026-09-26T17:31:18.620Z,
ACK,12653,2026-09-26T17:31:18.716Z,
ACK,12654,2026-09-26T17:31:18.832Z,
ACK,12655,2026-09-26T17:31:18.915Z,
ACK,12656,2026-09-26T17:31:19.015Z,
ACK,12657,2026-09-26T17:31:19.141Z,
ACK,12658,2026-09-26T17:31:19.361Z,
ACK,12659,2026-09-26T17:31:19.454Z,
ACK,12660,2026-09-26T17:31:19.521Z,
ACK,12661,2026-09-26T17:31:19.716Z,
ACK,12662,2026-09-26T17:31:19.775Z,
ACK,12663,2026-09-26T17:31:19.890Z,
ACK,12664,2026-09-26T17:31:19.989Z,
ACK,12665,2026-09-26T17:31:20.080Z,
ACK,12666,2026-09-26T17:31:20.178Z,
ACK,12667,2026-09-26T17:31:20.273Z,
ACK,12668,2026-09-26T17:31:20.387Z,
ACK,12669,2026-09-26T17:31:20.495Z,
ACK,12670,2026-09-26T17:31:20.583Z,
ACK,12671,2026-09-26T17:31:20.683Z,
ACK,12672,2026-09-26T17:31:20.797Z,
ACK,12673,2026-09-26T17:31:20.906Z,
ACK,12674,2026-09-26T17:31:20.979Z,
ACK,12675,2026-09-26T17:31:21.085Z,
ACK,12676,2026-09-26T17:31:21.181Z,
ACK,12677,2026-09-26T17:31:21.281Z,
ACK,12678,2026-09-26T17:31:21.383Z,
ACK,12679,2026-09-26T17:31:21.483Z,
ACK,12680,2026-09-26T17:31:21.586Z,
ACK,12681,2026-09-26T17:31:21.683Z,
ACK,12682,2026-09-26T17:31:21.782Z,
ACK,12683,2026-09-26T17:31:22.131Z,
ACK,12684,2026-09-26T17:31:22.192Z,
ACK,12685,2026-09-26T17:31:22.293Z,
ACK,12686,2026-09-26T17:31:22.416Z,
ACK,12687,2026-09-26T17:31:22.489Z,
ACK,12688,2026-09-26T17:31:22.714Z,
ACK,12689,2026-09-26T17:31:22.776Z,
ACK,12690,2026-09-26T17:31:22.879Z,
ACK,12691,2026-09-26T17:31:22.974Z,
ACK,12692,2026-09-26T17:31:23.071Z,
ACK,12693,2026-09-26T17:31:23.176Z,
ACK,12694,2026-09-26T17:31:23.289Z,
ACK,12695,2026-09-26T17:31:23.384Z,
ACK,12696,2026-09-26T17:31:23.472Z,
ACK,12697,2026-09-26T17:31:23.577Z,
ACK,12698,2026-09-26T17:31:23.688Z,
ACK,12699,2026-09-26T17:31:23.772Z,
ACK,12700,2026-09-26T17:31:23.886Z,
ACK,12701,2026-09-26T17:31:23.972Z,
ACK,12702,2026-09-26T17:31:24.088Z,
ACK,12703,2026-09-26T17:31:24.192Z,
ACK,12704,2026-09-26T17:31:24.287Z,
ACK,12705,2026-09-26T17:31:24.418Z,
ACK,12706,2026-09-26T17:31:24.478Z,
ACK,12707,2026-09-26T17:31:24.583Z,
ACK,12708,2026-09-26T17:31:24.691Z,
ACK,12709,2026-09-26T17:31:24.822Z,
ACK,12710,2026-09-26T17:31:24.879Z,
ACK,12711,2026-09-26T17:31:24.988Z,
ACK,12712,2026-09-26T17:31:25.085Z,
ACK,12713,2026-09-26T17:31:25.188Z,
ACK,12714,2026-09-26T17:31:25.282Z,
ACK,12715,2026-09-26T17:31:25.386Z,
ACK,12716,2026-09-26T17:31:25.488Z,
ACK,12717,2026-09-26T17:31:25.589Z,
ACK,12718,2026-09-26T17:31:25.698Z,
ACK,12719,2026-09-26T17:31:25.789Z,
ACK,12720,2026-09-26T17:31:25.894Z,
ACK,12721,2026-09-26T17:31:26.035Z,
ACK,12722,2026-09-26T17:31:26.102Z,
ACK,12723,2026-09-26T17:31:26.200Z,
ACK,12724,2026-09-26T17:31:26.302Z,
ACK,12725,2026-09-26T17:31:26.397Z,
ACK,12726,2026-09-26T17:31:26.496Z,
ACK,12727,2026-09-26T17:31:26.615Z,
ACK,12728,2026-09-26T17:31:26.697Z,
ACK,12729,2026-09-26T17:31:26.801Z,
ACK,12730,2026-09-26T17:31:26.903Z,
ACK,12731,2026-09-26T17:31:27.077Z,
ACK,12732,2026-09-26T17:31:27.145Z,
ACK,12733,2026-09-26T17:31:27.235Z,
ACK,12734,2026-09-26T17:31:27.338Z,
ACK,12735,2026-09-26T17:31:27.444Z,
ACK,12736,2026-09-26T17:31:27.548Z,
ACK,12737,2026-09-26T17:31:27.638Z,
ACK,12738,2026-09-26T17:31:27.753Z,
ACK,12739,2026-09-26T17:31:27.845Z,
ACK,12740,2026-09-26T17:31:27.937Z,
ACK,12741,2026-09-26T17:31:28.074Z,
ACK,12742,2026-09-26T17:31:28.144Z,
ACK,12743,2026-09-26T17:31:28.239Z,
ACK,12744,2026-09-26T17:31:28.361Z,
ACK,12745,2026-09-26T17:31:28.442Z,
ACK,12746,2026-09-26T17:31:28.544Z,
ACK,12747,2026-09-26T17:31:28.640Z,
ACK,12748,2026-09-26T17:31:28.744Z,
ACK,12749,2026-09-26T17:31:28.856Z,
ACK,12750,2026-09-26T17:31:28.947Z,
ACK,12751,2026-09-26T17:31:29.083Z,
ACK,12752,2026-09-26T17:31:29.188Z,
ACK,12753,2026-09-26T17:31:29.299Z,
ACK,12754,2026-09-26T17:31:29.360Z,
ACK,12755,2026-09-26T17:31:29.460Z,
ACK,12756,2026-09-26T17:31:29.559Z,
ACK,12757,2026-09-26T17:31:29.662Z,
ACK,12758,2026-09-26T17:31:29.763Z,
ACK,12759,2026-09-26T17:31:29.859Z,
ACK,12760,2026-09-26T17:31:29.960Z,
ACK,12761,2026-09-26T17:31:30.083Z,
ACK,12762,2026-09-26T17:31:30.163Z,
ACK,12763,2026-09-26T17:31:30.258Z,
ACK,12764,2026-09-26T17:31:30.362Z,
ACK,12765,2026-09-26T17:31:30.466Z,
ACK,12766,2026-09-26T17:31:30.564Z,
ACK,12767,2026-09-26T17:31:30.700Z,
ACK,12768,2026-09-26T17:31:30.771Z,
ACK,12769,2026-09-26T17:31:30.861Z,
ACK,12770,2026-09-26T17:31:30.989Z,
ACK,12771,2026-09-26T17:31:31.066Z,
ACK,12772,2026-09-26T17:31:31.168Z,
ACK,12773,2026-09-26T17:31:31.266Z,
ACK,12774,2026-09-26T17:31:31.365Z,
ACK,12775,2026-09-26T17:31:31.467Z,
ACK,12776,2026-09-26T17:31:31.567Z,
ACK,12777,2026-09-26T17:31:31.676Z,
ACK,12778,2026-09-26T17:31:31.768Z,
ACK,12779,2026-09-26T17:31:31.872Z,
ACK,12780,2026-09-26T17:31:31.967Z,
ACK,12781,2026-09-26T17:31:32.094Z,
ACK,12782,2026-09-26T17:31:32.168Z,
ACK,12783,2026-09-26T17:31:32.273Z,
ACK,12784,2026-09-26T17:31:32.405Z,
ACK,12785,2026-09-26T17:31:32.470Z,
ACK,12786,2026-09-26T17:31:32.575Z,
ACK,12787,2026-09-26T17:31:32.671Z,
ACK,12788,2026-09-26T17:31:32.771Z,
ACK,12789,2026-09-26T17:31:32.872Z,
ACK,12790,2026-09-26T17:31:32.976Z,
ACK,12791,2026-09-26T17:31:33.112Z,
ACK,12792,2026-09-26T17:31:33.178Z,
ACK,12793,2026-09-26T17:31:33.277Z,
ACK,12794,2026-09-26T17:31:33.376Z,
ACK,12795,2026-09-26T17:31:33.476Z,
ACK,12796,2026-09-26T17:31:33.578Z,
ACK,12797,2026-09-26T17:31:33.702Z,
ACK,12798,2026-09-26T17:31:33.776Z,
ACK,12799,2026-09-26T17:31:33.878Z,
ACK,12800,2026-09-26T17:31:33.992Z,
ACK,12801,2026-09-26T17:31:34.090Z,
ACK,12802,2026-09-26T17:31:34.181Z,
ACK,12803,2026-09-26T17:31:34.281Z,
ACK,12804,2026-09-26T17:31:34.409Z,
ACK,12805,2026-09-26T17:31:34.495Z,
ACK,12806,2026-09-26T17:31:34.608Z,
ACK,12807,2026-09-26T17:31:34.685Z,
ACK,12808,2026-09-26T17:31:34.788Z,
ACK,12809,2026-09-26T17:31:34.886Z,
ACK,12810,2026-09-26T17:31:34.985Z,
ACK,12811,2026-09-26T17:31:35.081Z,
ACK,12812,2026-09-26T17:31:35.224Z,
ACK,12813,2026-09-26T17:31:35.298Z,
ACK,12814,2026-09-26T17:31:35.393Z,
ACK,12815,2026-09-26T17:31:35.488Z,
ACK,12816,2026-09-26T17:31:35.603Z,
ACK,12817,2026-09-26T17:31:35.691Z,
ACK,12818,2026-09-26T17:31:35.803Z,
ACK,12819,2026-09-26T17:31:35.919Z,
ACK,12820,2026-09-26T17:31:36.045Z,
ACK,12821,2026-09-26T17:31:36.107Z,
ACK,12822,2026-09-26T17:31:36.213Z,
ACK,12823,2026-09-26T17:31:36.305Z,
ACK,12824,2026-09-26T17:31:36.408Z,
ACK,12825,2026-09-26T17:31:36.503Z,
ACK,12826,2026-09-26T17:31:36.614Z,
ACK,12827,2026-09-26T17:31:36.710Z,
ACK,12828,2026-09-26T17:31:36.811Z,
ACK,12829,2026-09-26T17:31:36.908Z,
ACK,12830,2026-09-26T17:31:37.009Z,
ACK,12831,2026-09-26T17:31:37.110Z,
ACK,12832,2026-09-26T17:31:37.224Z,
ACK,12833,2026-09-26T17:31:37.308Z,
ACK,12834,2026-09-26T17:31:37.410Z,
ACK,12835,2026-09-26T17:31:37.507Z,
ACK,12836,2026-09-26T17:31:37.612Z,
ACK,12837,2026-09-26T17:31:37.719Z,
ACK,12838,2026-09-26T17:31:37.822Z,
ACK,12839,2026-09-26T17:31:37.914Z,
ACK,12840,2026-09-26T17:31:38.013Z,
ACK,12841,2026-09-26T17:31:38.122Z,
ACK,12842,2026-09-26T17:31:38.237Z,
ACK,12843,2026-09-26T17:31:38.314Z,
ACK,12844,2026-09-26T17:31:38.415Z,
ACK,12845,2026-09-26T17:31:38.545Z,
ACK,12846,2026-09-26T17:31:38.619Z,
ACK,12847,2026-09-26T17:31:38.716Z,
ACK,12848,2026-09-26T17:31:38.816Z,
ACK,12849,2026-09-26T17:31:38.917Z,
ACK,12850,2026-09-26T17:31:39.017Z,
ACK,12851,2026-09-26T17:31:39.116Z,
ACK,12852,2026-09-26T17:31:39.225Z,
ACK,12853,2026-09-26T17:31:39.360Z,
ACK,12854,2026-09-26T17:31:39.425Z,
ACK,12855,2026-09-26T17:31:39.525Z,
ACK,12856,2026-09-26T17:31:39.704Z,
ACK,12857,2026-09-26T17:31:39.826Z,
ACK,12858,2026-09-26T17:31:39.887Z,
ACK,12859,2026-09-26T17:31:39.982Z,
ACK,12860,2026-09-26T17:31:40.087Z,
ACK,12861,2026-09-26T17:31:40.186Z,
ACK,12862,2026-09-26T17:31:40.294Z,
ACK,12863,2026-09-26T17:31:40.397Z,
ACK,12864,2026-09-26T17:31:40.524Z,
ACK,12865,2026-09-26T17:31:40.589Z,
ACK,12866,2026-09-26T17:31:40.697Z,
ACK,12867,2026-09-26T17:31:40.791Z,
ACK,12868,2026-09-26T17:31:40.886Z,
ACK,12869,2026-09-26T17:31:40.992Z,
ACK,12870,2026-09-26T17:31:41.091Z,
ACK,12871,2026-09-26T17:31:41.224Z,
ACK,12872,2026-09-26T17:31:41.295Z,
ACK,12873,2026-09-26T17:31:41.391Z,
ACK,12874,2026-09-26T17:31:41.532Z,
ACK,12875,2026-09-26T17:31:41.597Z,
ACK,12876,2026-09-26T17:31:41.697Z,
ACK,12877,2026-09-26T17:31:41.792Z,
ACK,12878,2026-09-26T17:31:41.896Z,
ACK,12879,2026-09-26T17:31:41.993Z,
ACK,12880,2026-09-26T17:31:42.224Z,
ACK,12881,2026-09-26T17:31:42.282Z,
ACK,12882,2026-09-26T17:31:42.384Z,
ACK,12883,2026-09-26T17:31:42.481Z,
ACK,12884,2026-09-26T17:31:42.599Z,
ACK,12885,2026-09-26T17:31:42.686Z,
ACK,12886,2026-09-26T17:31:42.783Z,
ACK,12887,2026-09-26T17:31:42.883Z,
ACK,12888,2026-09-26T17:31:42.993Z,
ACK,12889,2026-09-26T17:31:43.086Z,
ACK,12890,2026-09-26T17:31:43.187Z,
ACK,12891,2026-09-26T17:31:43.288Z,
ACK,12892,2026-09-26T17:31:43.387Z,
ACK,12893,2026-09-26T17:31:43.491Z,
ACK,12894,2026-09-26T17:31:43.592Z,
ACK,12895,2026-09-26T17:31:43.687Z,
ACK,12896,2026-09-26T17:31:43.787Z,
ACK,12897,2026-09-26T17:31:43.915Z,
ACK,12898,2026-09-26T17:31:43.988Z,
ACK,12899,2026-09-26T17:31:44.097Z,
ACK,12900,2026-09-26T17:31:44.193Z,
ACK,12901,2026-09-26T17:31:44.321Z,
ACK,12902,2026-09-26T17:31:44.395Z,
ACK,12903,2026-09-26T17:31:44.488Z,
ACK,12904,2026-09-26T17:31:44.660Z,
ACK,12905,2026-09-26T17:31:44.721Z,
ACK,12906,2026-09-26T17:31:44.830Z,
ACK,12907,2026-09-26T17:31:44.951Z,
ACK,12908,2026-09-26T17:31:45.016Z,
ACK,12909,2026-09-26T17:31:45.117Z,
ACK,12910,2026-09-26T17:31:45.372Z,
ACK,12911,2026-09-26T17:31:45.433Z,
ACK,12912,2026-09-26T17:31:45.535Z,
ACK,12913,2026-09-26T17:31:45.703Z,
ACK,12914,2026-09-26T17:31:45.767Z,
ACK,12915,2026-09-26T17:31:45.875Z,
ACK,12916,2026-09-26T17:31:45.960Z,
ACK,12917,2026-09-26T17:31:46.070Z,
ACK,12918,2026-09-26T17:31:46.167Z,
ACK,12919,2026-09-26T17:31:46.272Z,
ACK,12920,2026-09-26T17:31:46.365Z,
ACK,12921,2026-09-26T17:31:46.462Z,
ACK,12922,2026-09-26T17:31:46.563Z,
ACK,12923,2026-09-26T17:31:46.668Z,
ACK,12924,2026-09-26T17:31:46.763Z,
ACK,12925,2026-09-26T17:31:46.874Z,
ACK,12926,2026-09-26T17:31:46.967Z,
ACK,12927,2026-09-26T17:31:47.065Z,
ACK,12928,2026-09-26T17:31:47.203Z,
ACK,12929,2026-09-26T17:31:47.266Z,
ACK,12930,2026-09-26T17:31:47.370Z,
ACK,12931,2026-09-26T17:31:47.464Z,
ACK,12932,2026-09-26T17:31:47.569Z,
ACK,12933,2026-09-26T17:31:47.667Z,
ACK,12934,2026-09-26T17:31:47.768Z,
ACK,12935,2026-09-26T17:31:47.880Z,
ACK,12936,2026-09-26T17:31:47.972Z,
ACK,12937,2026-09-26T17:31:48.070Z,
ACK,12938,2026-09-26T17:31:48.214Z,
ACK,12939,2026-09-26T17:31:48.272Z,
ACK,12940,2026-09-26T17:31:48.371Z,
ACK,12941,2026-09-26T17:31:48.476Z,
ACK,12942,2026-09-26T17:31:48.571Z,
ACK,12943,2026-09-26T17:31:48.682Z,
ACK,12944,2026-09-26T17:31:48.801Z,
ACK,12945,2026-09-26T17:31:48.874Z,
ACK,12946,2026-09-26T17:31:48.976Z,
ACK,12947,2026-09-26T17:31:49.073Z,
ACK,12948,2026-09-26T17:31:49.176Z,
ACK,12949,2026-09-26T17:31:49.277Z,
ACK,12950,2026-09-26T17:31:49.397Z,
ACK,12951,2026-09-26T17:31:49.474Z,
ACK,12952,2026-09-26T17:31:49.578Z,
ACK,12953,2026-09-26T17:31:49.686Z,
ACK,12954,2026-09-26T17:31:49.891Z,
ACK,12955,2026-09-26T17:31:50.031Z,
ACK,12956,2026-09-26T17:31:50.200Z,
ACK,12957,2026-09-26T17:31:50.359Z,
ACK,12958,2026-09-26T17:31:50.422Z,
ACK,12959,2026-09-26T17:31:50.668Z,
ACK,12960,2026-09-26T17:31:50.726Z,
ACK,12961,2026-09-26T17:31:50.931Z,
ACK,12962,2026-09-26T17:31:51.113Z,
ACK,12963,2026-09-26T17:31:51.172Z,
ACK,12964,2026-09-26T17:31:51.292Z,
ACK,12965,2026-09-26T17:31:51.373Z,
ACK,12966,2026-09-26T17:31:51.477Z,
ACK,12967,2026-09-26T17:31:51.579Z,
ACK,12968,2026-09-26T17:31:51.675Z,
ACK,12969,2026-09-26T17:31:51.771Z,
ACK,12970,2026-09-26T17:31:51.875Z,
ACK,12971,2026-09-26T17:31:51.972Z,
ACK,12972,2026-09-26T17:31:52.081Z,
ACK,12973,2026-09-26T17:31:52.214Z,
ACK,12974,2026-09-26T17:31:52.283Z,
ACK,12975,2026-09-26T17:31:52.379Z,
ACK,12976,2026-09-26T17:31:52.482Z,
ACK,12977,2026-09-26T17:31:52.587Z,
ACK,12978,2026-09-26T17:31:52.681Z,
ACK,12979,2026-09-26T17:31:52.781Z,
ACK,12980,2026-09-26T17:31:52.934Z,
ACK,12981,2026-09-26T17:31:52.992Z,
ACK,12982,2026-09-26T17:31:53.092Z,
ACK,12983,2026-09-26T17:31:53.197Z,
ACK,12984,2026-09-26T17:31:53.303Z,
ACK,12985,2026-09-26T17:31:53.391Z,
ACK,12986,2026-09-26T17:31:53.497Z,
ACK,12987,2026-09-26T17:31:53.593Z,
ACK,12988,2026-09-26T17:31:53.697Z,
ACK,12989,2026-09-26T17:31:53.797Z,
ACK,12990,2026-09-26T17:31:53.900Z,
ACK,12991,2026-09-26T17:31:54.005Z,
ACK,12992,2026-09-26T17:31:54.097Z,
ACK,12993,2026-09-26T17:31:54.215Z,
ACK,12994,2026-09-26T17:31:54.307Z,
ACK,12995,2026-09-26T17:31:54.431Z,
ACK,12996,2026-09-26T17:31:54.503Z,
ACK,12997,2026-09-26T17:31:54.602Z,
ACK,12998,2026-09-26T17:31:54.742Z,
ACK,12999,2026-09-26T17:31:54.806Z,
ACK,13000,2026-09-26T17:31:54.904Z,
ACK,13001,2026-09-26T17:31:55.203Z,
ACK,13002,2026-09-26T17:31:55.283Z,
ACK,13003,2026-09-26T17:31:55.361Z,
ACK,13004,2026-09-26T17:31:55.467Z,
ACK,13005,2026-09-26T17:31:55.562Z,
ACK,13006,2026-09-26T17:31:55.667Z,
ACK,13007,2026-09-26T17:31:55.765Z,
ACK,13008,2026-09-26T17:31:55.875Z,
ACK,13009,2026-09-26T17:31:55.964Z,
ACK,13010,2026-09-26T17:31:56.155Z,
ACK,13011,2026-09-26T17:31:56.213Z,
ACK,13012,2026-09-26T17:31:56.319Z,
ACK,13013,2026-09-26T17:31:56.667Z,
ACK,13014,2026-09-26T17:31:56.767Z,
ACK,13015,2026-09-26T17:31:56.835Z,
ACK,13016,2026-09-26T17:31:56.929Z,
ACK,13017,2026-09-26T17:31:57.027Z,
ACK,13018,2026-09-26T17:31:57.129Z,
ACK,13019,2026-09-26T17:31:57.353Z,
ACK,13020,2026-09-26T17:31:57.424Z,
ACK,13021,2026-09-26T17:31:57.511Z,
ACK,13022,2026-09-26T17:31:57.724Z,
ACK,13023,2026-09-26T17:31:57.781Z,
ACK,13024,2026-09-26T17:31:57.882Z,
ACK,13025,2026-09-26T17:31:57.986Z,
ACK,13026,2026-09-26T17:31:58.083Z,
ACK,13027,2026-09-26T17:31:58.181Z,
ACK,13028,2026-09-26T17:31:58.428Z,
ACK,13029,2026-09-26T17:31:58.494Z,
ACK,13030,2026-09-26T17:31:58.589Z,
ACK,13031,2026-09-26T17:31:58.693Z,
ACK,13032,2026-09-26T17:31:58.824Z,
ACK,13033,2026-09-26T17:31:58.995Z,
ACK,13034,2026-09-26T17:31:59.196Z,
ACK,13035,2026-09-26T17:31:59.280Z,
ACK,13036,2026-09-26T17:31:59.366Z,
ACK,13037,2026-09-26T17:31:59.456Z,
ACK,13038,2026-09-26T17:31:59.576Z,
ACK,13039,2026-09-26T17:31:59.655Z,
ACK,13040,2026-09-26T17:31:59.757Z,
ACK,13041,2026-09-26T17:31:59.854Z,
ACK,13042,2026-09-26T17:32:00.224Z,
ACK,13043,2026-09-26T17:32:00.349Z,
ACK,13044,2026-09-26T17:32:00.490Z,
ACK,13045,2026-09-26T17:32:00.550Z,
ACK,13046,2026-09-26T17:32:00.649Z,
ACK,13047,2026-09-26T17:32:00.746Z,
ACK,13048,2026-09-26T17:32:00.897Z,
ACK,13049,2026-09-26T17:32:00.961Z,
ACK,13050,2026-09-26T17:32:01.072Z,
ACK,13051,2026-09-26T17:32:01.162Z,
ACK,13052,2026-09-26T17:32:01.262Z,
ACK,13053,2026-09-26T17:32:01.367Z,
ACK,13054,2026-09-26T17:32:01.461Z,
ACK,13055,2026-09-26T17:32:01.557Z,
ACK,13056,2026-09-26T17:32:01.714Z,
